country,region,date,retail,grocery and pharmacy,parks,transit stations,workplaces,residential
United Kingdom,City of Bristol,2020-04-04,-87,-41,-17,-78,-58,21
United Kingdom,City of Bristol,2020-04-05,-86,-43,-5,-78,-55,18
United Kingdom,City of Bristol,2020-04-06,-79,-36,12,-80,-75,31
United Kingdom,City of Bristol,2020-04-07,-80,-33,22,-80,-75,31
United Kingdom,City of Bristol,2020-04-08,-80,-31,2,-80,-75,32
United Kingdom,City of Bristol,2020-04-09,-78,-21,30,-79,-75,32
United Kingdom,City of Bristol,2020-04-10,-84,-34,18,-83,-84,36
United Kingdom,City of Bristol,2020-04-11,-87,-36,-9,-78,-59,21
United Kingdom,Conwy Principal Area,2020-02-17,21,6,43,7,-17,2
United Kingdom,Conwy Principal Area,2020-02-18,20,5,37,2,-16,2
United Kingdom,Conwy Principal Area,2020-02-19,14,4,32,-6,-18,3
United Kingdom,Conwy Principal Area,2020-02-20,12,2,8,-6,-19,4
United Kingdom,Conwy Principal Area,2020-02-21,6,0,-11,-1,-19,3
United Kingdom,Conwy Principal Area,2020-02-24,-2,2,-17,1,1,0
United Kingdom,Conwy Principal Area,2020-02-25,6,9,8,-1,2,0
United Kingdom,Conwy Principal Area,2020-02-26,1,3,5,-1,-1,1
United Kingdom,Conwy Principal Area,2020-02-27,3,3,7,5,1,0
United Kingdom,Conwy Principal Area,2020-02-28,0,4,-9,2,0,1
United Kingdom,Conwy Principal Area,2020-03-02,6,10,24,11,1,0
United Kingdom,Conwy Principal Area,2020-03-03,10,10,25,10,1,-1
United Kingdom,Conwy Principal Area,2020-03-04,6,8,17,5,0,0
United Kingdom,Conwy Principal Area,2020-03-05,7,11,29,7,2,-1
United Kingdom,Conwy Principal Area,2020-03-06,9,11,36,16,0,0
United Kingdom,Conwy Principal Area,2020-03-09,4,11,0,7,0,1
United Kingdom,Conwy Principal Area,2020-03-10,7,11,19,7,1,1
United Kingdom,Conwy Principal Area,2020-03-11,5,10,19,1,-1,1
United Kingdom,Conwy Principal Area,2020-03-12,5,13,18,-6,1,1
United Kingdom,Conwy Principal Area,2020-03-13,7,19,43,9,-4,2
United Kingdom,Conwy Principal Area,2020-03-16,10,27,50,0,-4,2
United Kingdom,Conwy Principal Area,2020-03-17,0,26,35,-10,-9,4
United Kingdom,Conwy Principal Area,2020-03-18,-6,27,19,-17,-16,7
United Kingdom,Conwy Principal Area,2020-03-19,-5,27,32,-13,-19,7
United Kingdom,Conwy Principal Area,2020-03-20,-10,15,50,-11,-20,8
United Kingdom,Conwy Principal Area,2020-03-23,-38,2,10,-34,-40,12
United Kingdom,Conwy Principal Area,2020-03-24,-67,-19,-16,-49,-54,19
United Kingdom,Conwy Principal Area,2020-03-25,-70,-23,-9,-54,-62,21
United Kingdom,Conwy Principal Area,2020-03-26,-72,-29,-21,-57,-63,22
United Kingdom,Conwy Principal Area,2020-03-31,-71,-27,-14,-55,-66,22
United Kingdom,Conwy Principal Area,2020-04-01,-73,-30,-37,-61,-66,23
United Kingdom,Conwy Principal Area,2020-04-07,-70,-29,-13,-52,-65,22
United Kingdom,Conwy Principal Area,2020-04-08,-72,-27,-22,-56,-65,23
United Kingdom,Conwy Principal Area,2020-04-09,-68,-19,-30,-53,-65,22
United Kingdom,Cornwall,2020-02-15,-19,-7,-38,-19,-6,4
United Kingdom,Cornwall,2020-02-16,3,1,-4,-5,-3,2
United Kingdom,Cornwall,2020-02-17,30,9,62,12,-17,2
United Kingdom,Cornwall,2020-02-18,31,8,71,11,-16,2
United Kingdom,Cornwall,2020-02-19,23,7,46,4,-16,2
United Kingdom,Cornwall,2020-02-20,24,8,56,7,-17,3
United Kingdom,Cornwall,2020-02-21,19,4,47,9,-17,2
United Kingdom,Cornwall,2020-02-22,3,2,7,5,0,0
United Kingdom,Cornwall,2020-02-23,-2,0,-9,3,0,0
United Kingdom,Cornwall,2020-02-24,1,1,3,0,-2,1
United Kingdom,Cornwall,2020-02-25,4,6,5,2,2,1
United Kingdom,Cornwall,2020-02-26,3,-1,5,1,2,0
United Kingdom,Cornwall,2020-02-27,7,3,35,8,2,0
United Kingdom,Cornwall,2020-02-28,1,2,-11,-2,-1,1
United Kingdom,Cornwall,2020-02-29,4,3,-15,-4,1,1
United Kingdom,Cornwall,2020-03-01,7,2,8,1,1,0
United Kingdom,Cornwall,2020-03-02,11,5,33,8,2,0
United Kingdom,Cornwall,2020-03-03,12,5,43,9,2,0
United Kingdom,Cornwall,2020-03-04,1,4,-7,-5,1,1
United Kingdom,Cornwall,2020-03-05,7,7,24,5,2,0
United Kingdom,Cornwall,2020-03-06,5,4,10,2,-1,0
United Kingdom,Cornwall,2020-03-07,5,1,16,8,3,0
United Kingdom,Cornwall,2020-03-08,7,4,15,5,1,0
United Kingdom,Cornwall,2020-03-09,3,4,17,4,0,1
United Kingdom,Cornwall,2020-03-10,6,3,21,-1,1,1
United Kingdom,Cornwall,2020-03-11,5,2,25,1,1,1
United Kingdom,Cornwall,2020-03-12,5,8,32,3,1,1
United Kingdom,Cornwall,2020-03-13,2,4,15,-1,-1,1
United Kingdom,Cornwall,2020-03-14,2,6,13,-4,0,2
United Kingdom,Cornwall,2020-03-15,4,10,28,-6,-2,1
United Kingdom,Cornwall,2020-03-16,13,18,93,8,-4,1
United Kingdom,Cornwall,2020-03-17,1,24,46,-6,-9,5
United Kingdom,Cornwall,2020-03-18,-11,17,15,-15,-15,7
United Kingdom,Cornwall,2020-03-19,-12,17,39,-14,-19,8
United Kingdom,Cornwall,2020-03-20,-19,3,21,-20,-21,9
United Kingdom,Cornwall,2020-03-21,-46,-1,-10,-31,-22,10
United Kingdom,Cornwall,2020-03-22,-48,-15,46,-18,-28,7
United Kingdom,Cornwall,2020-03-23,-36,-10,34,-29,-39,13
United Kingdom,Cornwall,2020-03-24,-70,-30,-5,-51,-55,20
United Kingdom,Cornwall,2020-03-25,-75,-35,-19,-56,-62,22
United Kingdom,Cornwall,2020-03-26,-75,-37,-10,-56,-64,23
United Kingdom,Cornwall,2020-03-27,-77,-39,-36,-61,-65,24
United Kingdom,Cornwall,2020-03-28,-84,-46,-54,-64,-57,18
United Kingdom,Cornwall,2020-03-29,-85,-53,-54,-66,-56,14
United Kingdom,Cornwall,2020-03-30,-74,-38,-31,-59,-67,22
United Kingdom,Cornwall,2020-03-31,-73,-36,-20,-57,-68,23
United Kingdom,Cornwall,2020-04-01,-75,-39,-39,-60,-67,24
United Kingdom,Cornwall,2020-04-02,-74,-37,-25,-57,-67,24
United Kingdom,Cornwall,2020-04-03,-76,-38,-38,-57,-67,24
United Kingdom,Cornwall,2020-04-04,-82,-42,-46,-58,-56,17
United Kingdom,Cornwall,2020-04-05,-84,-49,-50,-61,-54,14
United Kingdom,Cornwall,2020-04-06,-73,-37,-19,-53,-66,22
United Kingdom,Cornwall,2020-04-07,-74,-37,-23,-54,-67,23
United Kingdom,Cornwall,2020-04-08,-74,-35,-30,-53,-66,22
United Kingdom,Cornwall,2020-04-09,-70,-26,-15,-49,-66,22
United Kingdom,Cornwall,2020-04-10,-79,-42,-33,-61,-77,27
United Kingdom,Cornwall,2020-04-11,-81,-38,-49,-55,-55,17
United Kingdom,County Durham,2020-02-15,-8,-3,-37,-9,-2,2
United Kingdom,County Durham,2020-02-16,-2,-2,-15,1,0,1
United Kingdom,County Durham,2020-02-17,6,-1,21,2,-16,3
United Kingdom,County Durham,2020-02-18,6,1,9,3,-16,3
United Kingdom,County Durham,2020-02-19,7,-1,16,2,-16,2
United Kingdom,County Durham,2020-02-20,5,-2,7,0,-16,3
United Kingdom,County Durham,2020-02-21,7,-1,-1,-1,-17,3
United Kingdom,County Durham,2020-02-22,-4,-2,-26,-3,-1,1
United Kingdom,County Durham,2020-02-23,-2,0,-10,3,-1,0
United Kingdom,County Durham,2020-02-24,-19,-5,-3,6,-26,9
United Kingdom,County Durham,2020-02-25,3,11,-1,6,1,0
United Kingdom,County Durham,2020-02-26,3,1,3,2,2,1
United Kingdom,County Durham,2020-02-27,4,2,9,5,1,0
United Kingdom,County Durham,2020-02-28,4,-2,-10,5,1,1
United Kingdom,County Durham,2020-02-29,6,-4,-15,5,4,0
United Kingdom,County Durham,2020-03-01,4,-5,-8,-3,1,0
United Kingdom,County Durham,2020-03-02,6,-2,12,9,0,0
United Kingdom,County Durham,2020-03-03,5,1,6,5,1,0
United Kingdom,County Durham,2020-03-04,6,4,17,6,1,0
United Kingdom,County Durham,2020-03-05,7,2,21,4,1,0
United Kingdom,County Durham,2020-03-06,8,3,23,7,1,0
United Kingdom,County Durham,2020-03-07,4,0,6,3,2,-1
United Kingdom,County Durham,2020-03-08,5,1,20,5,0,-1
United Kingdom,County Durham,2020-03-09,4,4,8,5,0,1
United Kingdom,County Durham,2020-03-10,3,5,3,3,0,1
United Kingdom,County Durham,2020-03-11,1,1,-1,-2,0,1
United Kingdom,County Durham,2020-03-12,1,7,-2,1,0,1
United Kingdom,County Durham,2020-03-13,4,8,3,-2,-2,2
United Kingdom,County Durham,2020-03-14,-1,7,7,-4,0,2
United Kingdom,County Durham,2020-03-15,0,11,15,-3,-2,1
United Kingdom,County Durham,2020-03-16,4,19,15,0,-6,3
United Kingdom,County Durham,2020-03-17,-6,22,0,-9,-9,5
United Kingdom,County Durham,2020-03-18,-11,24,0,-17,-16,8
United Kingdom,County Durham,2020-03-19,-9,25,31,-17,-20,8
United Kingdom,County Durham,2020-03-20,-14,16,26,-20,-22,9
United Kingdom,County Durham,2020-03-21,-39,14,13,-25,-23,9
United Kingdom,County Durham,2020-03-22,-50,-6,30,-17,-27,7
United Kingdom,County Durham,2020-03-23,-37,-4,6,-33,-40,14
United Kingdom,County Durham,2020-03-24,-65,-24,-21,-51,-53,20
United Kingdom,County Durham,2020-03-25,-67,-24,-3,-54,-59,22
United Kingdom,County Durham,2020-03-26,-69,-26,0,-55,-62,23
United Kingdom,County Durham,2020-03-27,-70,-24,-20,-57,-63,25
United Kingdom,County Durham,2020-03-28,-80,-36,-58,-67,-56,18
United Kingdom,County Durham,2020-03-29,-83,-42,-56,-68,-55,14
United Kingdom,County Durham,2020-03-30,-68,-28,-17,-59,-65,24
United Kingdom,County Durham,2020-03-31,-68,-28,-28,-59,-66,24
United Kingdom,County Durham,2020-04-01,-69,-28,-22,-60,-65,25
United Kingdom,County Durham,2020-04-02,-70,-30,-27,-61,-66,25
United Kingdom,County Durham,2020-04-03,-71,-28,-25,-61,-66,26
United Kingdom,County Durham,2020-04-04,-77,-33,-39,-59,-55,18
United Kingdom,County Durham,2020-04-05,-79,-38,-27,-56,-52,13
United Kingdom,County Durham,2020-04-06,-67,-28,-10,-56,-67,24
United Kingdom,County Durham,2020-04-07,-67,-25,-6,-51,-67,24
United Kingdom,County Durham,2020-04-08,-67,-21,-10,-52,-66,24
United Kingdom,County Durham,2020-04-09,-64,-17,-25,-54,-67,24
United Kingdom,County Durham,2020-04-10,-74,-34,-15,-61,-80,30
United Kingdom,County Durham,2020-04-11,-76,-28,-35,-52,-55,18
United Kingdom,Cumbria,2020-02-15,-12,-7,-27,-6,-5,3
United Kingdom,Cumbria,2020-02-16,7,2,16,9,0,1
United Kingdom,Cumbria,2020-02-17,18,6,46,14,-16,2
United Kingdom,Cumbria,2020-02-18,17,6,46,8,-15,2
United Kingdom,Cumbria,2020-02-19,8,-1,24,2,-16,3
United Kingdom,Cumbria,2020-02-20,14,2,32,7,-17,3
United Kingdom,Cumbria,2020-02-21,1,-2,0,3,-18,4
United Kingdom,Cumbria,2020-02-22,-1,-1,-3,2,-3,1
United Kingdom,Cumbria,2020-02-23,1,0,11,10,1,0
United Kingdom,Cumbria,2020-02-24,-5,-3,-12,-2,-6,3
United Kingdom,Cumbria,2020-02-25,6,8,11,2,0,0
United Kingdom,Cumbria,2020-02-26,2,-1,7,0,0,0
United Kingdom,Cumbria,2020-02-27,5,3,17,4,0,0
United Kingdom,Cumbria,2020-02-28,0,2,-9,6,-1,1
United Kingdom,Cumbria,2020-02-29,3,1,-5,3,0,0
United Kingdom,Cumbria,2020-03-01,7,2,14,9,3,0
United Kingdom,Cumbria,2020-03-02,7,4,12,7,1,0
United Kingdom,Cumbria,2020-03-03,8,5,18,4,1,0
United Kingdom,Cumbria,2020-03-04,5,6,17,8,1,0
United Kingdom,Cumbria,2020-03-05,9,7,37,9,1,0
United Kingdom,Cumbria,2020-03-06,7,6,32,13,1,0
United Kingdom,Cumbria,2020-03-07,3,4,8,4,1,0
United Kingdom,Cumbria,2020-03-08,8,4,39,14,1,-1
United Kingdom,Cumbria,2020-03-09,3,2,9,5,0,1
United Kingdom,Cumbria,2020-03-10,8,7,12,4,1,1
United Kingdom,Cumbria,2020-03-11,1,1,2,-5,0,1
United Kingdom,Cumbria,2020-03-12,4,5,9,2,-1,2
United Kingdom,Cumbria,2020-03-13,6,7,37,9,-3,1
United Kingdom,Cumbria,2020-03-14,0,4,26,-1,-3,2
United Kingdom,Cumbria,2020-03-15,5,10,40,8,-2,1
United Kingdom,Cumbria,2020-03-16,8,15,33,5,-3,2
United Kingdom,Cumbria,2020-03-17,-2,19,20,-8,-8,5
United Kingdom,Cumbria,2020-03-18,-9,16,17,-13,-13,7
United Kingdom,Cumbria,2020-03-19,-6,19,46,-9,-17,7
United Kingdom,Cumbria,2020-03-20,-16,8,38,-14,-18,9
United Kingdom,Cumbria,2020-03-21,-40,8,31,-22,-23,9
United Kingdom,Cumbria,2020-03-22,-48,-11,57,-22,-26,7
United Kingdom,Cumbria,2020-03-23,-36,-9,0,-33,-41,14
United Kingdom,Cumbria,2020-03-24,-67,-29,-19,-45,-58,21
United Kingdom,Cumbria,2020-03-25,-71,-33,-22,-53,-65,24
United Kingdom,Cumbria,2020-03-26,-71,-34,-17,-56,-67,24
United Kingdom,Cumbria,2020-03-27,-75,-35,-39,-64,-67,26
United Kingdom,Cumbria,2020-03-28,-84,-45,-62,-71,-61,19
United Kingdom,Cumbria,2020-03-29,-84,-50,-54,-73,-58,15
United Kingdom,Cumbria,2020-03-30,-72,-37,-38,-63,-68,24
United Kingdom,Cumbria,2020-03-31,-70,-35,-28,-60,-69,24
United Kingdom,Cumbria,2020-04-01,-73,-37,-43,-66,-70,26
United Kingdom,Cumbria,2020-04-02,-74,-37,-42,-66,-70,26
United Kingdom,Cumbria,2020-04-03,-76,-36,-48,-67,-69,27
United Kingdom,Cumbria,2020-04-04,-82,-43,-56,-70,-60,18
United Kingdom,Cumbria,2020-04-05,-83,-47,-40,-69,-57,14
United Kingdom,Cumbria,2020-04-06,-71,-37,-38,-64,-69,24
United Kingdom,Cumbria,2020-04-07,-71,-32,-20,-58,-69,24
United Kingdom,Cumbria,2020-04-08,-72,-30,-33,-60,-69,24
United Kingdom,Cumbria,2020-04-09,-69,-22,-30,-59,-69,24
United Kingdom,Cumbria,2020-04-10,-79,-40,-43,-69,-79,29
United Kingdom,Cumbria,2020-04-11,-81,-35,-52,-68,-59,18
United Kingdom,Denbighshire,2020-02-17,17,3,40,-1,-17,3
United Kingdom,Denbighshire,2020-02-18,20,-3,30,0,-17,3
United Kingdom,Denbighshire,2020-02-19,16,-1,22,-2,-16,3
United Kingdom,Denbighshire,2020-02-20,10,-4,0,-6,-19,4
United Kingdom,Denbighshire,2020-02-21,9,0,1,-7,-18,3
United Kingdom,Denbighshire,2020-02-24,1,2,-11,-9,-2,1
United Kingdom,Denbighshire,2020-02-25,6,4,0,2,1,0
United Kingdom,Denbighshire,2020-02-26,-1,-3,-10,-5,0,1
United Kingdom,Denbighshire,2020-02-27,9,0,-6,0,0,1
United Kingdom,Denbighshire,2020-02-28,6,5,14,1,-1,1
United Kingdom,Denbighshire,2020-03-02,9,7,16,-2,0,0
United Kingdom,Denbighshire,2020-03-03,10,0,17,7,1,0
United Kingdom,Denbighshire,2020-03-04,7,6,4,0,1,0
United Kingdom,Denbighshire,2020-03-05,10,4,13,7,2,0
United Kingdom,Denbighshire,2020-03-06,14,10,37,10,1,0
United Kingdom,Denbighshire,2020-03-09,5,10,2,-6,0,1
United Kingdom,Denbighshire,2020-03-10,6,8,15,4,1,1
United Kingdom,Denbighshire,2020-03-11,4,2,-1,-1,1,1
United Kingdom,Denbighshire,2020-03-12,7,12,6,0,1,1
United Kingdom,Denbighshire,2020-03-13,11,15,34,1,-5,2
United Kingdom,Denbighshire,2020-03-16,9,29,29,-3,-5,2
United Kingdom,Denbighshire,2020-03-17,1,22,13,-12,-8,4
United Kingdom,Denbighshire,2020-03-18,-10,26,-9,-21,-16,8
United Kingdom,Denbighshire,2020-03-19,-5,24,6,-15,-21,9
United Kingdom,Denbighshire,2020-03-20,-11,16,26,-16,-24,10
United Kingdom,Denbighshire,2020-03-23,-35,1,5,-37,-39,14
United Kingdom,Derby,2020-02-15,6,-5,-41,-1,-4,2
United Kingdom,Derby,2020-02-16,-6,-7,-52,-18,-4,1
United Kingdom,Derby,2020-02-17,9,-2,13,-4,-13,2
United Kingdom,Derby,2020-02-18,5,-3,-12,-10,-12,3
United Kingdom,Derby,2020-02-19,5,-4,-25,-6,-13,3
United Kingdom,Derby,2020-02-20,8,-3,-16,-4,-14,3
United Kingdom,Derby,2020-02-21,20,-1,-7,11,-14,3
United Kingdom,Derby,2020-02-22,-5,-1,-23,2,-2,1
United Kingdom,Derby,2020-02-23,-1,0,-25,-1,-1,0
United Kingdom,Derby,2020-02-24,0,-1,-15,-1,-2,2
United Kingdom,Derby,2020-02-25,1,8,2,-2,1,0
United Kingdom,Derby,2020-02-26,1,0,-12,-2,1,0
United Kingdom,Derby,2020-02-27,5,2,0,4,2,0
United Kingdom,Derby,2020-02-28,2,2,-27,4,-1,1
United Kingdom,Derby,2020-02-29,3,3,-22,6,1,0
United Kingdom,Derby,2020-03-01,6,5,-18,13,2,-1
United Kingdom,Derby,2020-03-02,4,4,9,5,3,0
United Kingdom,Derby,2020-03-03,2,4,0,1,4,0
United Kingdom,Derby,2020-03-04,4,5,0,1,3,0
United Kingdom,Derby,2020-03-05,36,2,0,12,2,0
United Kingdom,Derby,2020-03-06,6,6,28,7,4,0
United Kingdom,Derby,2020-03-07,0,2,7,1,3,0
United Kingdom,Derby,2020-03-08,25,4,32,19,1,-1
United Kingdom,Derby,2020-03-09,0,0,-4,0,2,1
United Kingdom,Derby,2020-03-10,0,6,-14,-1,3,1
United Kingdom,Derby,2020-03-11,0,4,-5,-4,2,1
United Kingdom,Derby,2020-03-12,3,14,-5,-9,1,1
United Kingdom,Derby,2020-03-13,1,14,12,-6,-1,2
United Kingdom,Derby,2020-03-14,-8,12,-3,-13,0,2
United Kingdom,Derby,2020-03-15,-8,10,-39,-16,-3,2
United Kingdom,Derby,2020-03-16,1,23,11,-13,-3,2
United Kingdom,Derby,2020-03-17,-8,29,5,-29,-9,5
United Kingdom,Derby,2020-03-18,-15,27,-32,-39,-19,9
United Kingdom,Derby,2020-03-19,-11,31,-4,-42,-24,10
United Kingdom,Derby,2020-03-20,-22,14,13,-44,-27,12
United Kingdom,Derby,2020-03-21,-46,3,-13,-53,-24,10
United Kingdom,Derby,2020-03-22,-53,-12,-4,-53,-27,8
United Kingdom,Derby,2020-03-23,-38,-6,15,-57,-44,16
United Kingdom,Derby,2020-03-24,-69,-19,-4,-69,-55,22
United Kingdom,Derby,2020-03-25,-72,-20,0,-74,-62,24
United Kingdom,Derby,2020-03-26,-73,-26,9,-76,-64,25
United Kingdom,Derby,2020-03-27,-75,-26,-8,-74,-65,27
United Kingdom,Derby,2020-03-28,-83,-38,-46,-80,-57,19
United Kingdom,Derby,2020-03-30,-74,-32,-25,-78,-69,26
United Kingdom,Derby,2020-03-31,-74,-28,-7,-78,-69,26
United Kingdom,Derby,2020-04-01,-75,-30,-22,-79,-69,27
United Kingdom,Derby,2020-04-02,-73,-29,-4,-80,-69,27
United Kingdom,Derby,2020-04-03,-75,-30,7,-78,-68,28
United Kingdom,Derby,2020-04-04,-82,-34,-18,-80,-56,19
United Kingdom,Derby,2020-04-06,-72,-29,2,-78,-69,26
United Kingdom,Derby,2020-04-07,-72,-26,23,-77,-69,26
United Kingdom,Derby,2020-04-08,-71,-24,14,-77,-69,25
United Kingdom,Derby,2020-04-09,-66,-17,11,-77,-69,26
United Kingdom,Derby,2020-04-10,-76,-29,20,-81,-80,31
United Kingdom,Derby,2020-04-11,-80,-31,-10,-77,-57,19
United Kingdom,Derbyshire,2020-02-15,-15,-5,-43,-12,-5,2
United Kingdom,Derbyshire,2020-02-16,-6,-5,-29,-9,-3,1
United Kingdom,Derbyshire,2020-02-17,8,0,38,1,-15,2
United Kingdom,Derbyshire,2020-02-18,7,-1,43,-2,-16,2
United Kingdom,Derbyshire,2020-02-19,3,-3,5,-3,-16,3
United Kingdom,Derbyshire,2020-02-20,2,-3,0,-5,-16,3
United Kingdom,Derbyshire,2020-02-21,4,-1,4,-2,-17,3
United Kingdom,Derbyshire,2020-02-22,-5,-1,-12,-2,-2,0
United Kingdom,Derbyshire,2020-02-23,2,-2,-2,1,0,0
United Kingdom,Derbyshire,2020-02-24,-5,-1,-7,-5,-3,2
United Kingdom,Derbyshire,2020-02-25,2,8,21,0,0,0
United Kingdom,Derbyshire,2020-02-26,-1,-1,-1,-1,-1,1
United Kingdom,Derbyshire,2020-02-27,2,2,9,0,0,0
United Kingdom,Derbyshire,2020-02-28,-2,0,-19,-3,-2,1
United Kingdom,Derbyshire,2020-02-29,0,2,-18,-3,1,1
United Kingdom,Derbyshire,2020-03-01,13,3,26,5,1,-1
United Kingdom,Derbyshire,2020-03-02,4,3,24,0,0,0
United Kingdom,Derbyshire,2020-03-03,3,4,19,-3,1,0
United Kingdom,Derbyshire,2020-03-04,4,4,11,3,1,0
United Kingdom,Derbyshire,2020-03-05,2,4,13,-2,1,0
United Kingdom,Derbyshire,2020-03-06,10,5,29,4,1,0
United Kingdom,Derbyshire,2020-03-07,2,3,18,2,2,0
United Kingdom,Derbyshire,2020-03-08,11,4,28,7,3,-1
United Kingdom,Derbyshire,2020-03-09,-2,3,13,-3,0,1
United Kingdom,Derbyshire,2020-03-10,0,5,16,-2,1,1
United Kingdom,Derbyshire,2020-03-11,0,4,11,-2,1,1
United Kingdom,Derbyshire,2020-03-12,1,10,10,-3,0,1
United Kingdom,Derbyshire,2020-03-13,4,10,16,-2,-2,1
United Kingdom,Derbyshire,2020-03-14,-4,8,13,-6,-2,1
United Kingdom,Derbyshire,2020-03-15,-2,10,-2,-9,-3,1
United Kingdom,Derbyshire,2020-03-16,-1,23,45,-6,-4,2
United Kingdom,Derbyshire,2020-03-17,-10,30,34,-13,-9,5
United Kingdom,Derbyshire,2020-03-18,-19,27,-12,-20,-17,9
United Kingdom,Derbyshire,2020-03-19,-18,29,22,-20,-21,10
United Kingdom,Derbyshire,2020-03-20,-18,15,30,-21,-23,10
United Kingdom,Derbyshire,2020-03-21,-46,13,31,-22,-22,10
United Kingdom,Derbyshire,2020-03-22,-54,-5,56,-17,-26,7
United Kingdom,Derbyshire,2020-03-23,-42,-2,23,-32,-38,15
United Kingdom,Derbyshire,2020-03-24,-70,-19,11,-48,-52,21
United Kingdom,Derbyshire,2020-03-25,-72,-21,0,-50,-59,24
United Kingdom,Derbyshire,2020-03-26,-74,-24,5,-53,-61,25
United Kingdom,Derbyshire,2020-03-27,-76,-26,-21,-57,-62,27
United Kingdom,Derbyshire,2020-03-28,-84,-37,-58,-65,-57,19
United Kingdom,Derbyshire,2020-03-29,-86,-43,-55,-66,-55,15
United Kingdom,Derbyshire,2020-03-30,-75,-29,-28,-60,-65,26
United Kingdom,Derbyshire,2020-03-31,-74,-25,1,-58,-66,26
United Kingdom,Derbyshire,2020-04-01,-76,-27,-26,-59,-66,27
United Kingdom,Derbyshire,2020-04-02,-76,-27,-22,-60,-66,27
United Kingdom,Derbyshire,2020-04-03,-76,-27,-22,-59,-65,27
United Kingdom,Derbyshire,2020-04-04,-82,-33,-45,-61,-56,19
United Kingdom,Derbyshire,2020-04-05,-83,-40,-38,-59,-52,14
United Kingdom,Derbyshire,2020-04-06,-73,-27,-11,-57,-66,25
United Kingdom,Derbyshire,2020-04-07,-73,-24,20,-52,-67,26
United Kingdom,Derbyshire,2020-04-08,-73,-22,-6,-53,-67,26
United Kingdom,Derbyshire,2020-04-09,-70,-15,-7,-52,-67,26
United Kingdom,Derbyshire,2020-04-10,-77,-30,-17,-61,-80,31
United Kingdom,Derbyshire,2020-04-11,-81,-29,-41,-57,-58,19
United Kingdom,Derry And Strabane,2020-02-15,-6,-5,-25,-23,-4,2
United Kingdom,Derry And Strabane,2020-02-17,7,-1,2,-14,-15,2
United Kingdom,Derry And Strabane,2020-02-18,8,-1,8,-17,-14,2
United Kingdom,Derry And Strabane,2020-02-19,4,-5,-9,-17,-10,3
United Kingdom,Derry And Strabane,2020-02-20,6,-1,-9,-12,-10,2
United Kingdom,Derry And Strabane,2020-02-21,-1,-2,-6,-10,-8,2
United Kingdom,Derry And Strabane,2020-02-22,-3,-1,-13,-12,-1,1
United Kingdom,Derry And Strabane,2020-02-24,-3,1,-6,-6,-1,1
United Kingdom,Derry And Strabane,2020-02-25,-3,3,-8,-10,2,1
United Kingdom,Derry And Strabane,2020-02-26,-5,-1,-2,-5,2,1
United Kingdom,Derry And Strabane,2020-02-27,1,1,-4,-4,0,1
United Kingdom,Derry And Strabane,2020-02-28,2,3,-5,-4,2,-1
United Kingdom,Derry And Strabane,2020-02-29,0,-1,-22,-11,0,1
United Kingdom,Derry And Strabane,2020-03-02,6,4,-7,-2,0,0
United Kingdom,Derry And Strabane,2020-03-03,5,3,13,0,1,-1
United Kingdom,Derry And Strabane,2020-03-04,7,5,22,3,2,-1
United Kingdom,Derry And Strabane,2020-03-05,5,4,11,0,2,0
United Kingdom,Derry And Strabane,2020-03-06,2,3,11,0,5,-1
United Kingdom,Derry And Strabane,2020-03-07,0,2,16,-6,0,0
United Kingdom,Derry And Strabane,2020-03-09,1,5,-11,-7,1,1
United Kingdom,Derry And Strabane,2020-03-10,2,9,2,-11,2,0
United Kingdom,Derry And Strabane,2020-03-11,1,5,0,-15,3,1
United Kingdom,Derry And Strabane,2020-03-12,4,27,-21,-12,1,1
United Kingdom,Derry And Strabane,2020-03-13,-4,14,-18,-8,1,1
United Kingdom,Derry And Strabane,2020-03-14,-13,5,-26,-32,-4,3
United Kingdom,Derry And Strabane,2020-03-16,-1,29,-35,-25,-25,8
United Kingdom,Derry And Strabane,2020-03-17,-32,-5,-49,-52,-63,19
United Kingdom,Derry And Strabane,2020-03-18,-29,0,-33,-39,-28,11
United Kingdom,Derry And Strabane,2020-03-19,-26,0,-23,-34,-27,12
United Kingdom,Derry And Strabane,2020-03-20,-33,2,-26,-38,-28,13
United Kingdom,Derry And Strabane,2020-03-23,-38,-4,-52,-48,-39,15
United Kingdom,Derry And Strabane,2020-03-24,-59,-14,-60,-57,-52,21
United Kingdom,Derry And Strabane,2020-03-25,-65,-20,-65,-64,-57,24
United Kingdom,Derry And Strabane,2020-03-26,-67,-23,-53,-57,-60,25
United Kingdom,Derry And Strabane,2020-03-27,-68,-19,-53,-59,-60,25
United Kingdom,Derry And Strabane,2020-03-30,-66,-29,-65,-62,-64,24
United Kingdom,Derry And Strabane,2020-03-31,-66,-26,-57,-61,-65,25
United Kingdom,Derry And Strabane,2020-04-01,-67,-30,-62,-65,-65,26
United Kingdom,Derry And Strabane,2020-04-02,-67,-28,-60,-63,-66,27
United Kingdom,Derry And Strabane,2020-04-03,-68,-25,-65,-59,-65,27
United Kingdom,Derry And Strabane,2020-04-06,-61,-26,-54,-54,-64,23
United Kingdom,Derry And Strabane,2020-04-07,-61,-21,-42,-52,-65,24
United Kingdom,Derry And Strabane,2020-04-08,-63,-23,-58,-56,-65,25
United Kingdom,Derry And Strabane,2020-04-09,-60,-12,-44,-49,-65,25
